"date","geography","geography code","Religion (detailed): Total: All Usual Residents","Religion (detailed): Christian","Religion (detailed): Buddhist","Religion (detailed): Hindu","Religion (detailed): Jewish","Religion (detailed): Muslim","Religion (detailed): Sikh","Religion (detailed): No religion","Religion (detailed): No religion: Agnostic","Religion (detailed): No religion: Atheist","Religion (detailed): No religion: Free Thinker","Religion (detailed): No religion: Humanist","Religion (detailed): No religion: No religion","Religion (detailed): No religion: Realist","Religion (detailed): Other religion","Religion (detailed): Other religion: Alevi","Religion (detailed): Other religion: Animism","Religion (detailed): Other religion: Baha'i","Religion (detailed): Other religion: Believe in God","Religion (detailed): Other religion: Brahma Kumari","Religion (detailed): Other religion: Chinese Religion","Religion (detailed): Other religion: Church of All Religion","Religion (detailed): Other religion: Confucianist","Religion (detailed): Other religion: Deist","Religion (detailed): Other religion: Druid","Religion (detailed): Other religion: Druze","Religion (detailed): Other religion: Eckankar","Religion (detailed): Other religion: Heathen","Religion (detailed): Other religion: Jain","Religion (detailed): Other religion: Mixed Religion","Religion (detailed): Other religion: Mysticism","Religion (detailed): Other religion: Native American Church","Religion (detailed): Other religion: New Age","Religion (detailed): Other religion: Occult","Religion (detailed): Other religion: Other religions","Religion (detailed): Other religion: Own Belief System","Religion (detailed): Other religion: Pagan","Religion (detailed): Other religion: Pantheism","Religion (detailed): Other religion: Rastafarian","Religion (detailed): Other religion: Ravidassia","Religion (detailed): Other religion: Reconstructionist","Religion (detailed): Other religion: Satanism","Religion (detailed): Other religion: Scientology","Religion (detailed): Other religion: Shamanism","Religion (detailed): Other religion: Shintoism","Religion (detailed): Other religion: Spiritual","Religion (detailed): Other religion: Spiritualist","Religion (detailed): Other religion: Taoist","Religion (detailed): Other religion: Theism","Religion (detailed): Other religion: Thelemite","Religion (detailed): Other religion: Traditional African Religion","Religion (detailed): Other religion: Unification Church","Religion (detailed): Other religion: Universalist","Religion (detailed): Other religion: Valmiki","Religion (detailed): Other religion: Vodun","Religion (detailed): Other religion: Wicca","Religion (detailed): Other religion: Witchcraft","Religion (detailed): Other religion: Yazidi","Religion (detailed): Other religion: Zoroastrian","Religion (detailed): Religion not stated"
2021,"Kingston upon Thames 019","E02000616",6057,3020,31,184,12,163,10,2271,3,1,0,0,2267,0,31,0,0,3,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,9,0,6,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,335
2021,"Kingston upon Thames 020","E02000617",8861,4085,55,314,10,495,72,3325,5,2,0,0,3318,0,43,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,462
2021,"Lambeth 002","E02000619",9102,4514,80,74,24,911,12,2814,8,4,0,1,2801,0,75,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,21,1,8,0,7,0,3,0,0,1,0,7,8,1,0,1,3,0,0,0,0,1,0,0,1,598
2021,"Lambeth 003","E02000620",9844,4350,108,96,66,866,7,3552,13,3,0,4,3532,0,52,4,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,18,0,3,0,6,0,0,1,0,0,1,7,2,1,0,0,0,0,0,0,0,3,0,0,0,747
2021,"Lambeth 004","E02000621",12520,4957,178,186,64,929,29,4952,21,7,0,3,4921,0,109,0,2,1,1,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,43,2,5,0,0,0,0,1,0,0,0,28,4,7,0,0,0,0,1,0,0,1,0,0,1,1116
2021,"Lambeth 005","E02000622",8405,3570,55,37,48,506,25,3520,12,8,0,2,3498,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,1,0,0,0,0,0,0,8,4,0,1,0,0,0,0,0,0,1,0,0,3,603
2021,"Lambeth 006","E02000623",7863,4071,62,31,42,746,9,2234,5,5,0,1,2223,0,66,0,0,0,4,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,23,2,2,0,9,0,0,1,3,1,0,9,2,1,0,0,0,0,2,0,0,3,0,0,0,602
2021,"Lambeth 007","E02000624",9632,3998,79,45,36,869,10,3851,13,4,0,1,3833,0,68,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,12,0,0,0,1,0,0,15,4,0,0,0,3,0,0,0,0,2,0,0,1,676
2021,"Lambeth 008","E02000625",9302,4514,76,43,18,1155,9,2805,14,1,0,1,2789,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,5,0,5,0,0,0,1,0,0,12,5,3,0,0,2,0,0,0,0,1,0,0,0,632
2021,"Lambeth 009","E02000626",8366,4112,67,38,14,1016,5,2348,6,2,0,3,2337,0,69,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,25,0,2,0,12,0,0,0,0,0,1,12,0,1,0,0,0,5,0,0,1,0,0,0,0,697
2021,"Lambeth 010","E02000627",9555,4253,72,29,38,760,13,3586,12,1,0,3,3570,0,95,5,1,0,2,0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,32,0,6,0,5,3,0,4,0,0,0,13,9,2,0,0,3,0,0,0,1,1,0,0,2,709
2021,"Lambeth 011","E02000628",10786,5116,101,32,39,1405,10,3085,6,5,0,0,3074,0,115,2,2,0,5,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,47,2,5,0,21,0,1,0,0,0,0,13,4,1,2,0,0,0,1,0,0,1,0,0,1,883
2021,"Lambeth 012","E02000629",9120,3793,43,92,33,466,27,4032,14,4,0,6,4008,0,38,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,3,1,7,0,0,0,0,0,0,5,6,1,1,0,3,0,0,0,0,1,0,0,0,596
2021,"Lambeth 013","E02000630",7540,3238,30,52,38,285,16,3258,12,2,3,1,3240,0,53,0,1,1,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,16,1,5,1,7,0,0,1,0,0,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,570
2021,"Lambeth 014","E02000631",9526,3886,59,99,18,797,29,3953,12,6,0,3,3932,0,75,1,0,0,1,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,21,2,5,1,9,0,1,0,0,0,2,15,2,2,0,0,0,0,0,0,1,1,0,0,1,610
2021,"Lambeth 015","E02000632",9584,3515,59,60,60,324,13,4851,13,16,0,0,4822,0,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,0,8,0,0,0,3,0,0,2,1,13,0,2,0,0,0,0,0,0,0,0,0,0,0,657
2021,"Lambeth 016","E02000633",9163,3992,68,41,35,951,6,3373,13,4,0,2,3354,0,61,5,0,1,0,0,0,0,2,0,0,0,1,0,6,2,0,0,0,0,19,0,5,0,1,0,1,0,0,0,0,9,3,2,0,0,1,0,0,0,0,3,0,0,0,636
2021,"Lambeth 017","E02000634",6773,2986,53,36,29,587,9,2521,8,1,0,3,2509,0,38,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,4,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,514
2021,"Lambeth 018","E02000635",9816,3689,132,44,51,585,10,4406,11,4,0,4,4387,0,68,0,0,1,1,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,19,0,5,0,2,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,5,0,0,1,831
2021,"Lambeth 019","E02000636",7716,3392,25,100,79,242,18,3303,10,4,0,1,3288,0,52,0,0,1,1,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,13,0,3,0,2,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,505
2021,"Lambeth 020","E02000637",8398,2934,101,34,62,335,16,4247,20,3,0,4,4220,0,57,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,5,0,1,0,0,0,1,0,0,18,4,0,0,1,0,0,0,0,1,0,0,0,2,612
2021,"Lambeth 021","E02000638",10254,4491,83,44,27,768,12,3815,8,2,0,4,3801,0,100,3,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,38,0,12,1,10,0,3,0,0,0,0,16,5,0,0,0,0,0,0,0,1,5,0,0,0,914
2021,"Lambeth 022","E02000639",8321,4086,82,48,30,861,12,2468,11,2,0,1,2454,0,66,0,0,0,0,0,0,0,0,1,1,0,0,0,8,4,0,0,0,0,22,0,4,0,7,0,0,1,0,0,0,6,8,0,0,0,1,0,1,0,1,1,0,0,0,668
2021,"Lambeth 023","E02000640",9295,3707,52,138,44,582,19,4028,7,5,0,3,4013,0,60,3,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,18,0,8,1,5,0,0,1,0,0,1,9,7,0,0,0,0,0,0,0,0,2,0,0,0,665
2021,"Lambeth 024","E02000641",8631,4700,61,35,9,836,4,2284,3,2,0,2,2277,0,78,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,26,1,10,0,10,0,0,0,0,0,0,11,3,4,0,0,6,0,0,0,0,0,0,0,1,624
2021,"Lambeth 025","E02000642",9811,4054,81,133,39,488,18,4163,11,3,0,2,4147,0,99,0,0,1,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,10,1,11,1,39,0,0,0,3,0,1,17,4,1,0,0,0,0,0,0,1,0,0,0,0,736
2021,"Lambeth 026","E02000643",9376,3883,35,62,62,766,16,3720,7,6,0,1,3706,0,76,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,37,0,7,0,5,0,0,1,0,0,1,6,2,2,0,0,1,0,0,0,0,3,0,0,1,756
2021,"Lambeth 027","E02000644",8525,3564,69,101,17,634,14,3501,16,5,0,2,3478,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,1,6,0,5,0,0,0,0,0,0,9,4,0,0,0,1,0,0,0,0,1,0,0,0,582
2021,"Lambeth 028","E02000645",9533,4102,48,78,49,467,19,3879,15,2,0,2,3860,0,113,0,1,1,4,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,28,0,10,0,2,0,0,1,1,1,0,11,4,0,3,0,0,2,0,0,0,0,0,0,2,778
2021,"Lambeth 029","E02000646",9495,3781,99,210,48,1035,22,3642,11,5,0,2,3624,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,10,0,5,0,0,0,0,0,0,11,7,1,1,0,0,0,0,0,0,1,0,0,0,593
2021,"Lambeth 030","E02000647",8592,3605,36,139,36,664,9,3253,6,3,0,5,3239,0,65,0,0,2,0,0,0,0,0,1,0,0,0,0,4,5,0,0,0,0,23,5,5,2,6,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,785
2021,"Lambeth 031","E02000648",7825,3768,53,83,29,699,10,2428,7,0,0,0,2421,0,49,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,3,0,8,0,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,0,0,0,4,706
2021,"Lambeth 032","E02000649",12476,5625,47,166,37,1102,40,4537,21,5,0,1,4510,0,83,3,0,1,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,22,0,16,0,1,0,0,0,0,1,0,20,2,0,0,0,1,0,1,0,0,2,0,0,1,839
2021,"Lambeth 033","E02000650",7666,3246,58,53,29,479,11,3121,10,4,0,1,3106,0,55,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,23,0,6,0,3,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,2,614
2021,"Lambeth 034","E02000651",8739,4183,33,167,24,799,9,2824,7,5,0,1,2811,0,73,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,15,2,11,0,9,0,0,1,0,0,0,14,6,1,0,1,1,0,0,0,0,0,0,0,3,627
2021,"Lambeth 035","E02000652",7558,3611,28,327,18,1297,25,1482,6,0,0,0,1476,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,11,0,5,1,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,1,0,0,0,738
2021,"Lewisham 001","E02000653",12607,5328,205,175,20,1717,28,4123,17,6,0,3,4097,0,60,4,1,0,1,0,0,0,0,1,0,0,0,1,3,1,1,0,0,0,17,0,3,1,3,0,0,1,3,0,1,4,3,4,0,1,1,0,1,0,0,4,0,0,0,951
2021,"Lewisham 002","E02000654",8789,3977,236,105,23,996,12,2648,7,1,0,1,2639,0,57,6,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,18,0,3,0,7,0,0,1,0,0,0,6,8,1,0,0,0,0,0,0,0,3,0,0,0,735
2021,"Lewisham 003","E02000655",10285,4482,137,111,35,1046,15,3629,11,3,0,4,3611,0,74,9,4,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,14,2,4,1,6,0,0,0,0,0,0,15,5,1,0,1,0,0,0,0,0,2,0,0,0,756
2021,"Lewisham 005","E02000657",9905,3790,110,62,48,836,14,4166,12,8,0,3,4143,0,106,1,0,1,2,0,0,0,0,0,1,0,0,2,2,5,0,0,0,0,29,1,15,1,7,0,1,1,0,0,1,25,3,0,0,0,0,0,0,0,0,5,1,0,2,773
2021,"Lewisham 006","E02000658",8616,3167,139,28,24,643,17,3802,13,6,0,1,3782,0,72,3,0,0,0,0,0,0,0,1,0,0,1,15,0,2,0,0,0,0,22,0,5,0,2,0,0,2,0,0,0,13,1,0,0,0,2,0,0,0,0,2,0,0,1,724
2021,"Lewisham 007","E02000659",8063,3153,92,146,22,496,26,3317,5,4,0,4,3304,0,84,10,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,26,1,8,2,8,0,0,0,0,0,1,11,3,4,0,0,0,0,0,0,0,1,1,0,2,727
2021,"Lewisham 008","E02000660",8215,2853,86,214,34,406,8,3872,7,4,0,2,3859,0,92,1,0,10,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,19,3,11,2,3,0,0,2,1,0,3,14,9,1,0,0,0,0,0,0,1,3,0,0,1,650
2021,"Lewisham 009","E02000661",6493,2779,58,88,25,271,18,2707,5,3,0,1,2698,0,56,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,19,1,4,0,3,0,0,2,0,0,1,6,2,0,2,0,0,0,0,0,0,2,0,0,7,491
2021,"Lewisham 010","E02000662",8294,3496,73,73,23,647,8,3286,12,1,0,0,3273,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,17,1,13,1,8,0,0,2,0,0,0,10,1,3,0,0,2,0,0,0,0,1,0,0,0,626
2021,"Lewisham 011","E02000663",6796,2394,97,181,36,364,10,3047,9,6,0,4,3028,0,76,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,29,0,21,0,0,0,0,2,0,1,0,6,3,2,0,0,2,0,0,0,0,2,1,0,1,591
2021,"Lewisham 013","E02000665",8157,3477,66,162,15,417,4,3388,11,4,0,3,3370,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,15,0,5,0,2,0,0,0,0,0,0,12,4,1,0,0,0,0,0,0,0,0,0,0,1,577
2021,"Lewisham 014","E02000666",7190,2734,76,128,23,474,9,3116,13,2,0,5,3096,0,70,4,3,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,1,24,0,12,0,1,0,1,0,0,0,0,10,4,1,0,0,0,0,0,0,0,1,0,0,2,560
2021,"Lewisham 015","E02000667",6691,2462,47,75,23,371,1,3161,1,3,0,2,3155,0,68,6,0,0,2,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,19,1,12,3,4,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,1,0,3,483
2021,"Lewisham 016","E02000668",6861,2912,77,175,37,437,23,2707,11,2,0,2,2692,0,33,0,0,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,7,0,3,0,5,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,3,0,0,0,460
2021,"Lewisham 017","E02000669",7972,3390,65,218,23,528,15,3071,6,7,0,0,3058,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,2,7,0,12,0,0,0,0,0,1,8,3,0,1,0,1,0,0,0,1,2,0,0,0,606
2021,"Lewisham 018","E02000670",6707,3457,75,114,9,516,13,1987,4,1,0,0,1982,0,34,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,4,0,2,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0,0,502
2021,"Lewisham 019","E02000671",8739,3211,38,104,34,394,29,4242,9,6,0,2,4225,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,13,0,12,1,3,0,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,2,0,0,0,637
2021,"Lewisham 020","E02000672",10268,4789,94,226,16,877,22,3386,8,2,0,5,3371,0,124,0,1,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,53,0,7,1,8,0,0,1,0,0,4,36,5,1,0,0,0,0,0,0,0,0,0,0,0,734
2021,"Lewisham 021","E02000673",8136,3010,90,126,45,245,16,3935,12,1,0,4,3918,0,72,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,2,8,2,5,0,0,0,0,0,0,29,3,1,0,0,0,0,0,0,0,1,1,0,2,597
2021,"Lewisham 022","E02000674",8454,4228,50,292,13,524,32,2557,6,5,0,0,2546,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,1,5,0,0,3,0,0,0,6,5,3,0,0,2,0,0,0,0,3,0,0,0,716
2021,"Lewisham 023","E02000675",8532,3954,73,302,12,533,32,2898,5,3,0,3,2887,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,27,0,10,0,1,0,1,2,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,1,668
2021,"Lewisham 024","E02000676",7817,3096,43,95,30,361,29,3539,8,6,0,1,3524,0,69,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,33,0,9,2,3,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,2,0,0,0,555
2021,"Lewisham 025","E02000677",7207,3560,49,241,17,688,41,1924,7,1,0,1,1915,0,51,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,23,0,1,0,5,1,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,2,0,0,636
2021,"Lewisham 026","E02000678",6963,3807,32,219,6,549,24,1875,1,0,0,1,1873,0,34,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,13,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,417
2021,"Lewisham 027","E02000679",8131,3495,57,75,41,522,40,3264,4,2,0,2,3256,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,1,2,0,5,0,0,0,2,0,0,10,5,1,0,0,0,0,0,0,0,0,3,0,0,584
2021,"Lewisham 028","E02000680",7036,2878,60,94,27,550,17,2840,5,22,0,0,2813,0,68,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,9,1,1,0,0,1,0,0,2,27,1,0,0,0,0,0,0,0,0,2,0,0,3,502
2021,"Lewisham 029","E02000681",8472,4262,77,278,8,640,35,2562,5,2,0,3,2552,0,47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,3,0,4,0,0,0,0,0,1,7,3,6,0,0,0,0,0,0,0,0,0,1,0,563
2021,"Lewisham 030","E02000682",8932,4576,79,508,6,950,34,2030,4,1,0,0,2025,0,58,0,0,2,3,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,20,2,6,0,3,7,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,691
2021,"Lewisham 031","E02000683",6768,3497,54,171,14,402,11,2072,4,1,0,0,2067,0,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,5,1,3,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,515
2021,"Lewisham 033","E02000685",8128,3596,86,136,22,549,17,3005,7,5,0,0,2993,0,59,0,0,2,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,14,0,10,2,3,0,0,0,0,0,0,8,1,6,0,0,0,0,0,0,0,2,0,0,5,658
2021,"Lewisham 034","E02000686",7535,3927,72,172,8,680,17,2048,2,1,0,0,2045,0,47,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,13,0,7,2,2,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,1,1,0,0,0,564
2021,"Lewisham 035","E02000687",8266,3609,60,109,29,563,27,3233,7,10,0,3,3213,0,44,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,12,0,2,0,1,0,0,0,0,0,0,11,5,1,0,0,1,0,0,0,0,1,0,0,0,592
2021,"Merton 001","E02000689",9053,4196,84,187,74,690,14,3194,6,1,0,3,3184,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,2,0,0,0,0,2,0,0,0,7,5,0,1,0,0,0,0,0,1,0,0,0,1,585
2021,"Merton 002","E02000690",5524,2831,53,148,84,289,15,1642,6,0,0,4,1632,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,1,0,0,0,0,0,0,4,3,2,0,0,0,1,2,0,0,0,1,0,0,1,435
2021,"Merton 003","E02000691",7355,3279,57,257,58,409,38,2718,6,4,0,1,2707,0,66,0,0,1,1,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,20,0,1,0,4,0,0,0,0,0,1,11,2,1,1,0,0,2,0,0,0,1,1,0,7,473
2021,"Merton 004","E02000692",7656,3667,85,265,80,343,9,2549,6,5,0,1,2537,0,61,0,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,13,2,7,0,2,0,0,1,0,0,3,7,3,1,0,0,0,0,0,0,1,0,0,0,9,597
2021,"Merton 005","E02000693",9853,4057,74,431,24,837,20,3613,8,4,0,0,3601,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,13,1,6,1,1,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,4,0,0,0,746
2021,"Merton 006","E02000694",9104,3968,62,292,43,453,12,3525,17,2,0,6,3500,0,39,0,3,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,9,0,2,0,1,0,0,0,0,0,0,11,3,2,0,0,0,0,0,0,0,1,0,0,0,710
2021,"Merton 007","E02000695",8642,3766,43,984,10,1316,29,1816,12,3,0,2,1799,0,46,1,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,3,0,3,1,0,1,0,0,0,7,0,2,0,0,0,0,0,0,2,3,0,0,0,632
2021,"Merton 008","E02000696",8633,3779,54,601,17,1117,35,2368,9,0,0,2,2357,0,42,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,15,2,8,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,620
2021,"Merton 009","E02000697",8727,3582,87,338,36,483,23,3443,12,9,0,1,3421,0,67,0,0,0,1,0,0,0,0,1,1,0,0,1,15,4,0,0,0,0,17,0,4,2,3,0,1,1,0,0,1,6,2,0,0,0,1,0,0,0,0,1,0,0,5,668
2021,"Merton 010","E02000698",8237,4110,95,328,62,436,19,2481,5,3,0,0,2473,0,48,0,1,7,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,6,3,4,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,658
2021,"Merton 011","E02000699",8217,3552,86,321,31,390,16,3088,6,5,0,2,3075,0,72,1,0,5,3,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,17,0,4,1,1,0,0,0,0,0,0,12,5,1,1,0,0,0,0,0,0,2,0,0,5,661
2021,"Merton 012","E02000700",8662,3933,78,559,16,1133,22,2228,6,4,0,0,2218,0,67,0,0,4,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,21,0,11,0,0,0,0,1,0,0,0,8,7,0,0,0,2,0,0,0,0,0,1,0,4,626
2021,"Merton 013","E02000701",9011,4295,86,1201,16,1086,35,1646,4,2,0,0,1640,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,1,0,0,0,0,606
2021,"Merton 014","E02000702",9327,4842,38,503,13,1198,11,2092,4,0,0,1,2087,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,11,0,2,0,2,0,0,0,0,1,1,6,3,2,0,0,0,0,0,0,0,0,0,0,2,588
2021,"Merton 015","E02000703",7965,3778,103,376,31,699,23,2389,5,0,0,1,2383,0,33,0,1,0,4,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,1,0,0,0,533
2021,"Merton 016","E02000704",8602,4034,87,391,39,563,48,2796,9,1,0,2,2784,0,67,0,0,6,2,0,0,0,0,0,1,6,0,0,2,8,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,5,577
2021,"Merton 017","E02000705",9327,4789,57,700,6,1454,66,1510,4,3,0,1,1502,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,14,1,3,0,0,0,0,1,0,0,0,5,6,0,0,0,1,0,0,0,0,1,0,0,0,704
2021,"Merton 018","E02000706",10035,4812,70,819,23,1533,26,2112,2,0,0,0,2110,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,616
2021,"Merton 019","E02000707",8307,4442,23,373,10,1273,43,1579,0,0,0,0,1579,0,45,6,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,0,3,0,1,0,1,1,0,0,0,3,3,1,0,0,3,0,0,0,0,1,0,0,3,519
2021,"Merton 020","E02000708",8889,4541,79,745,22,597,27,2263,4,3,0,1,2255,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,13,0,9,0,0,0,0,1,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,5,562
2021,"Merton 021","E02000709",7980,4147,47,457,13,657,16,2097,4,2,0,2,2089,0,62,20,0,5,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,3,0,0,2,484
2021,"Merton 022","E02000710",9187,4513,71,639,5,1116,39,2029,7,0,0,0,2022,0,64,10,0,2,2,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,20,0,8,1,1,0,0,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,711
2021,"Merton 023","E02000711",9449,4069,133,586,16,1634,13,2343,7,3,0,1,2332,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,1,8,0,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,3,616
